-0.104386,0.994456,-0.012309,-0.002963
-0.109534,0.993908,-0.012110,-0.001701
-0.103626,0.994565,-0.009982,-0.001560
-0.108848,0.993992,-0.011442,-0.000402
-0.108673,0.994000,-0.012320,-0.001168
-0.109785,0.993851,-0.014352,0.001499
-0.101141,0.994799,-0.011322,-0.004043
-0.109620,0.993942,-0.007872,-0.001055
-0.106596,0.994231,-0.010638,-0.005287
-0.105521,0.994282,-0.016262,0.002195
-0.117151,0.993110,-0.000660,0.002646
-0.106384,0.994313,-0.001336,0.004615
-0.112596,0.993632,-0.003816,0.001952
-0.114940,0.993362,-0.002042,0.003960
-0.113168,0.993572,-0.002772,0.000504
-0.116245,0.993169,-0.009433,0.003562
-0.117654,0.993044,-0.000851,0.004600
-0.114098,0.993430,-0.008784,0.001373
-0.117592,0.993058,-0.002627,-0.000958
-0.110154,0.993878,-0.006753,-0.005144
-0.113478,0.993485,-0.009000,-0.005361
-0.114871,0.993314,-0.011026,-0.003383
-0.115309,0.993270,-0.010782,0.001625
-0.119463,0.992787,-0.009825,-0.002243
-0.119365,0.992805,-0.009532,0.000415
-0.113512,0.993459,-0.011024,-0.005696
-0.120545,0.992680,-0.006116,-0.004322
-0.124927,0.992143,-0.006745,0.000165
-0.114704,0.993356,-0.008768,-0.003234
-0.140293,0.990082,-0.005516,-0.005085
-0.139363,0.990213,-0.005138,-0.005417
-0.141323,0.989891,-0.007192,-0.009550
-0.139648,0.990156,-0.003575,-0.008789
-0.139436,0.990207,-0.002820,-0.006264
-0.139904,0.990145,-0.004000,-0.004831
-0.141368,0.989923,-0.006345,-0.005268
-0.140601,0.990062,-0.002349,-0.001627
-0.141098,0.989981,-0.000804,-0.005390
-0.139946,0.990146,-0.004223,-0.002729
-0.141926,0.989838,-0.005961,-0.006527
-0.141233,0.989970,-0.002975,-0.002174
-0.140757,0.990027,-0.003315,-0.004753
-0.142320,0.989787,-0.007977,-0.001504
-0.143763,0.989596,-0.005105,-0.002252
-0.140075,0.990107,-0.007309,-0.003570
-0.139603,0.990187,-0.004913,-0.004046
-0.140621,0.990049,-0.004885,-0.001954
-0.139702,0.990172,-0.005650,-0.003351
-0.139220,0.990237,-0.006598,-0.002094
-0.163540,0.986510,-0.003588,-0.006353
-0.165831,0.986116,-0.002075,-0.008424
-0.167417,0.985855,-0.004393,-0.006502
-0.165914,0.986091,-0.006690,-0.007274
-0.166297,0.986053,-0.001509,-0.006567
-0.167626,0.985815,-0.004952,-0.006760
-0.163559,0.986481,-0.001355,-0.010129
-0.169292,0.985518,-0.005601,-0.007972
-0.169885,0.985435,-0.004070,-0.006380
-0.167916,0.985753,-0.006089,-0.007616
-0.177896,0.984040,-0.001807,-0.003758
-0.179789,0.983663,-0.003462,-0.008436
-0.181173,0.983435,-0.000947,-0.005504
-0.180866,0.983483,-0.005021,-0.004911
-0.181589,0.983323,-0.003958,-0.009251
-0.177824,0.984057,-0.001366,0.002988
-0.179541,0.983734,-0.004020,-0.003997
-0.178135,0.983961,-0.003129,-0.008869
-0.180197,0.983589,-0.001342,-0.008985
-0.180360,0.983579,-0.004132,-0.005110
-0.056966,0.998338,-0.008197,0.002898
-0.052699,0.998539,-0.009905,0.006645
-0.061660,0.998017,-0.011124,0.005979
-0.062725,0.997930,-0.012393,0.006845
-0.049804,0.998735,-0.006640,0.001991
-0.049600,0.998661,-0.013412,0.006019
-0.054330,0.998494,-0.006809,0.003436
-0.050029,0.998721,-0.007288,0.000917
-0.054790,0.998442,-0.009994,0.003433
-0.055632,0.998379,-0.010228,0.006258
-0.068266,0.997645,-0.005890,0.003094
-0.071107,0.997456,-0.004913,0.001393
-0.069157,0.997559,-0.009510,0.001554
-0.070870,0.997472,-0.005130,0.000404
-0.070639,0.997460,-0.008843,0.002188
-0.074439,0.997199,-0.003310,0.006522
-0.069993,0.997498,-0.009238,0.003643
-0.066938,0.997708,-0.007985,0.005783
-0.069601,0.997515,-0.007943,0.007524
-0.069851,0.997484,-0.011343,0.004170
-0.088710,0.996038,-0.005107,-0.003618
-0.087912,0.996064,-0.006343,-0.009365
-0.092335,0.995694,-0.006075,-0.005636
-0.091218,0.995808,-0.005364,-0.004239
-0.090096,0.995924,-0.002109,0.003779
-0.087263,0.996151,-0.006855,-0.004595
-0.090034,0.995914,-0.006634,0.002102
-0.091484,0.995750,-0.009288,-0.005044
-0.088797,0.996012,-0.007842,-0.003644
-0.091348,0.995754,-0.010762,-0.003709
-0.141505,0.989920,0.001082,-0.005877
-0.137671,0.990372,-0.007370,-0.012508
-0.142917,0.989701,0.001669,-0.007976
-0.141927,0.989860,-0.001546,-0.005673
-0.139635,0.990183,0.000328,-0.006238
-0.135859,0.990682,-0.000651,-0.009532
-0.140114,0.990124,0.000245,-0.004796
-0.139496,0.990202,-0.000867,-0.006285
-0.132580,0.991108,-0.000852,-0.011274
-0.135082,0.990780,-0.001438,-0.010307
-0.146933,0.989000,-0.011039,-0.012972
-0.146426,0.989081,-0.006818,-0.015198
-0.147740,0.988895,-0.008248,-0.013845
-0.149603,0.988643,-0.005404,-0.013198
-0.149285,0.988691,-0.005773,-0.013067
-0.149443,0.988637,-0.007811,-0.014249
-0.150303,0.988542,-0.006153,-0.012517
-0.150228,0.988520,-0.007440,-0.014308
-0.150596,0.988463,-0.006778,-0.014659
-0.148722,0.988806,-0.004206,-0.011242
-0.163142,0.986580,-0.004060,-0.005290
-0.170297,0.985373,-0.004079,-0.004730
-0.168757,0.985638,-0.001107,-0.006191
-0.172668,0.984960,-0.002548,-0.005696
-0.168122,0.985743,-0.002457,-0.006264
-0.172686,0.984969,-0.000959,-0.003828
-0.175213,0.984522,-0.001785,-0.003579
-0.170146,0.985401,-0.002161,-0.005579
-0.173459,0.984830,-0.001499,-0.004484
-0.175988,0.984387,-0.001990,-0.002430
-0.154223,0.987996,-0.008798,0.001542
-0.157340,0.987522,-0.005003,-0.004385
-0.159740,0.987145,-0.005024,-0.001387
-0.159017,0.987254,-0.006325,-0.001897
-0.157882,0.987451,-0.003230,-0.001950
-0.152742,0.988256,-0.004335,-0.000814
-0.156742,0.987617,-0.005937,-0.003016
-0.157659,0.987474,-0.006177,0.000173
-0.152670,0.988258,0.000295,0.006174
-0.163399,0.986550,-0.002206,0.004006
-0.000268,0.999978,-0.005077,0.004159
-0.000968,0.999964,-0.008087,0.002463
-0.001010,0.999965,-0.008292,-0.000707
-0.005716,0.999909,-0.011788,0.003317
-0.005524,0.999955,-0.007568,0.001221
-0.006066,0.999950,-0.007846,0.001433
-0.010074,0.999868,-0.012454,0.002838
-0.004588,0.999980,-0.002456,0.003648
-0.002520,0.999984,-0.003985,0.003204
-0.002390,0.999961,-0.007672,0.003538
-0.006443,0.999969,-0.004460,0.000684
-0.007008,0.999975,0.000602,-0.000694
-0.015523,0.999861,-0.003476,-0.004922
-0.008187,0.999965,0.000570,-0.001862
-0.007963,0.999967,-0.001071,-0.001226
-0.015181,0.999880,-0.002895,0.001069
-0.006739,0.999966,0.000060,-0.004729
-0.010310,0.999945,-0.002090,0.000195
-0.011026,0.999929,-0.004349,-0.001242
-0.007626,0.999968,-0.002159,-0.001463
-0.035187,0.999260,0.000995,-0.015534
-0.038432,0.999204,-0.002889,-0.010331
-0.038431,0.999233,-0.003071,-0.006822
-0.037235,0.999248,-0.002367,-0.010574
-0.039173,0.999198,-0.002781,-0.007847
-0.038727,0.999202,0.000516,-0.009809
-0.045415,0.998596,-0.000386,-0.027278
-0.043402,0.999020,-0.002596,-0.008257
-0.038857,0.999190,-0.004605,-0.009438
-0.039269,0.999182,-0.003343,-0.009009
-0.026949,0.999471,0.015598,0.009440
-0.028304,0.999496,0.012113,0.007676
-0.029060,0.999439,0.012271,0.011281
-0.029888,0.999534,0.005890,0.002107
-0.032607,0.999280,0.012736,0.014599
-0.034678,0.999197,0.015629,0.012571
-0.033371,0.999212,0.019708,0.008549
-0.033426,0.999339,0.012925,0.006084
-0.035584,0.998930,0.028218,0.008693
-0.032110,0.999352,0.010929,0.012083
-0.078463,0.996909,0.001408,0.003826
-0.083344,0.996506,-0.001755,0.005200
-0.084275,0.996441,0.001830,-0.000101
-0.083908,0.996472,-0.001375,-0.000544
-0.086558,0.996245,-0.001629,0.000235
-0.082180,0.996611,0.000021,-0.003537
-0.081020,0.996712,0.000689,0.000011
-0.082788,0.996561,0.003347,0.000821
-0.082481,0.996592,-0.000884,-0.001117
-0.081875,0.996643,0.000253,0.000071
-0.109590,0.993949,-0.004965,-0.005641
-0.108591,0.994082,0.000702,-0.002857
-0.107811,0.994148,-0.005764,-0.003667
-0.113110,0.993567,-0.005455,-0.001405
-0.108612,0.994073,-0.003136,-0.003477
-0.107091,0.994236,-0.004536,-0.002372
-0.106644,0.994288,-0.003933,-0.001498
-0.107074,0.994239,-0.004244,-0.002312
-0.105894,0.994361,-0.005042,-0.002612
-0.107726,0.994174,-0.003545,0.000670
-0.155522,0.987828,-0.002889,-0.000024
-0.153716,0.988101,-0.004899,0.001763
-0.155849,0.987744,-0.008266,-0.001949
-0.152441,0.988279,-0.007325,-0.003528
-0.148841,0.988857,-0.002677,0.000454
-0.145935,0.989277,-0.005707,-0.001220
-0.146362,0.989205,-0.006984,-0.001687
-0.147638,0.989000,-0.008355,-0.003392
-0.148951,0.988842,-0.000919,0.002256
-0.146991,0.989093,-0.009126,-0.002386
0.069361,0.997569,-0.005660,0.003632
0.068288,0.997635,-0.005744,0.005253
0.062427,0.998021,-0.006277,0.004274
0.063249,0.997949,-0.007536,0.006299
0.070275,0.997521,-0.003533,0.001206
0.067850,0.997652,-0.005642,0.007391
0.066771,0.997730,-0.006527,0.005787
0.068398,0.997626,-0.006802,0.004300
0.070809,0.997465,-0.006342,0.003065
0.067217,0.997710,-0.004896,0.005722
0.040386,0.999126,0.000592,-0.010730
0.040725,0.999164,0.001772,-0.003060
0.040075,0.999197,-0.000457,0.000256
0.032130,0.999481,0.000787,-0.001987
0.043950,0.999024,0.000256,-0.004383
0.042938,0.999075,-0.002193,0.000429
0.042587,0.999090,-0.000641,-0.002227
0.043523,0.999049,-0.001697,-0.001878
0.040749,0.999167,0.001676,-0.001712
0.038356,0.999256,-0.003646,0.001646
0.004390,0.999964,-0.006859,-0.002377
-0.003963,0.999939,-0.009952,-0.002763
0.004167,0.999948,-0.008611,-0.003460
0.004258,0.999966,-0.006735,-0.002170
-0.004130,0.999932,-0.010922,-0.000484
-0.006765,0.999895,-0.012797,0.001085
0.002102,0.999984,-0.004962,-0.001556
0.001952,0.999964,-0.007950,-0.002129
0.002352,0.999964,-0.007064,-0.003965
0.003729,0.999961,-0.007927,0.001156
-0.041336,0.999140,-0.000084,-0.003092
-0.043060,0.999072,-0.000843,-0.000058
-0.040109,0.999194,-0.001320,-0.000829
-0.047636,0.998845,-0.004698,-0.004251
-0.041403,0.999139,0.001910,-0.002036
-0.038230,0.999267,-0.000333,-0.001978
-0.050824,0.998695,-0.004743,-0.001878
-0.044665,0.998984,-0.003522,-0.004778
-0.040539,0.999166,-0.000732,-0.004819
-0.040832,0.999156,-0.002766,-0.003652
-0.082105,0.996620,0.002196,0.001402
-0.097341,0.995206,0.000678,0.009463
-0.085174,0.996348,-0.005542,-0.002238
-0.076077,0.997095,-0.003728,-0.000929
-0.079575,0.996817,-0.004799,0.000465
-0.079328,0.996846,-0.000202,-0.002188
-0.079292,0.996846,-0.002918,-0.001648
-0.080403,0.996758,-0.002090,-0.001904
-0.081391,0.996675,-0.003416,-0.001713
-0.079504,0.996832,-0.001938,-0.001267
-0.083163,0.996401,-0.016380,-0.000764
-0.085006,0.996336,-0.009360,-0.001186
-0.086511,0.996192,-0.010393,-0.002931
-0.085199,0.996320,-0.008135,-0.004708
-0.087848,0.996087,-0.008727,-0.004252
-0.096262,0.995307,-0.009315,-0.003309
-0.083617,0.996445,-0.008876,-0.005235
-0.085998,0.996261,-0.007996,-0.002228
-0.088933,0.995977,-0.009560,-0.005382
-0.088933,0.995977,-0.009560,-0.005382
-0.119353,0.992789,-0.010738,0.003110
-0.117160,0.993062,-0.010065,0.000128
-0.118465,0.992892,-0.011041,0.003179
-0.115731,0.993162,-0.015298,-0.000880
-0.116936,0.993088,-0.010110,0.000862
-0.115915,0.993203,-0.010372,0.002135
-0.114174,0.993402,-0.010530,0.002532
-0.115940,0.993185,-0.011578,0.002669
-0.121164,0.992567,-0.010431,0.004522
-0.114586,0.993295,-0.014956,0.003411
0.120441,0.992647,-0.003352,0.011579
0.120146,0.992731,-0.000626,0.007041
0.122463,0.992439,0.004323,0.006982
0.120542,0.992668,0.000178,0.008963
0.120142,0.992739,-0.003475,0.004804
0.121288,0.992606,0.002359,0.004029
0.118548,0.992913,-0.003010,0.007758
0.121217,0.992546,0.004921,0.011603
0.116596,0.993124,-0.004419,0.009479
0.120217,0.992721,0.001054,0.007198
0.088726,0.996054,-0.000502,-0.001984
0.091034,0.995813,0.006191,0.005627
0.086965,0.996204,-0.000246,0.003705
0.087929,0.996115,0.001853,0.004497
0.086497,0.996245,0.000754,0.003614
0.087704,0.996128,0.001950,0.005839
0.087269,0.996178,0.000624,0.003494
0.089145,0.996010,0.003099,0.002596
0.090436,0.995882,0.005797,0.002505
0.088790,0.996035,0.004299,0.003453
0.047760,0.998822,-0.008447,-0.001535
0.050451,0.998701,-0.006547,0.002813
0.046141,0.998899,-0.008225,0.002000
0.047646,0.998806,-0.008846,0.006245
0.049228,0.998780,-0.003429,-0.001558
0.046936,0.998839,-0.010827,-0.000483
0.046578,0.998902,-0.004942,0.000719
0.048523,0.998795,-0.006471,-0.003555
0.047423,0.998804,-0.010741,-0.005211
0.047898,0.998836,-0.005408,-0.001617
0.012743,0.999896,-0.006733,0.000071
0.010356,0.999944,-0.001430,0.001631
0.012202,0.999912,-0.004600,0.002424
0.014813,0.999890,0.000283,0.000384
0.011342,0.999924,-0.003703,0.003148
0.014398,0.999893,-0.001071,0.002291
0.007718,0.999944,-0.006534,0.003169
0.011482,0.999910,-0.006808,0.001382
0.014297,0.999893,-0.002939,0.001063
0.011248,0.999920,-0.005286,0.002305
-0.020979,0.999696,-0.005463,0.011750
-0.021563,0.999712,-0.005249,0.009187
-0.013152,0.999888,-0.004181,0.005730
-0.022760,0.999683,-0.007378,0.007892
-0.014839,0.999858,-0.003532,0.007208
-0.015948,0.999855,-0.003538,0.004779
-0.027969,0.999544,-0.005369,0.010036
-0.019054,0.999782,-0.007301,0.004520
-0.026338,0.999578,-0.006427,0.010393
-0.019791,0.999761,-0.002919,0.008822
-0.053508,0.998539,-0.007249,0.002099
-0.051615,0.998649,-0.004893,0.003502
-0.049413,0.998759,-0.005075,0.003494
-0.047718,0.998828,-0.005544,0.005933
-0.047571,0.998832,-0.005977,0.005970
-0.046582,0.998903,-0.000317,0.004782
-0.047419,0.998848,-0.006867,0.002669
-0.056118,0.998387,-0.006064,0.006181
-0.051965,0.998628,-0.003287,0.005554
-0.017792,0.999377,-0.022541,0.020495
-0.058914,0.998103,-0.017352,0.004395
-0.056423,0.998322,-0.011756,0.005578
-0.053533,0.998475,-0.012295,0.005457
-0.053746,0.998487,-0.010731,0.004578
-0.050780,0.998642,-0.011414,0.002402
-0.053411,0.998473,-0.012806,0.005876
-0.054290,0.998471,-0.009929,0.003101
-0.063445,0.997880,-0.014139,0.003114
-0.063555,0.997899,-0.011963,0.003884
-0.061402,0.998040,-0.011025,0.004957
0.155002,0.987879,-0.007745,0.003246
0.156260,0.987689,-0.003332,0.006450
0.157574,0.987505,0.000150,0.002148
0.157261,0.987509,-0.008960,0.003713
0.155138,0.987861,-0.004129,0.006801
0.155992,0.987757,0.001369,0.000739
0.156956,0.987604,-0.000438,0.001618
0.156831,0.987610,-0.000383,0.005473
0.152558,0.988246,-0.007038,0.006752
0.152693,0.988272,0.001728,-0.000076
0.118490,0.992949,0.003201,0.001637
0.117084,0.993084,0.001538,0.008574
0.118587,0.992901,0.003909,0.008319
0.115210,0.993282,0.007506,0.007810
0.116363,0.993145,0.005942,0.009372
0.118135,0.992891,0.011637,0.008690
0.117255,0.993009,0.011033,0.007959
0.115113,0.993242,0.010442,0.010551
0.112177,0.993640,0.004345,0.008801
0.116619,0.993043,0.011449,0.011561
0.092507,0.995701,-0.001761,0.004275
0.088995,0.995998,-0.006152,0.005521
0.087692,0.996113,-0.005233,0.006413
0.087722,0.996086,-0.007977,0.007395
0.090490,0.995879,0.000505,0.006097
0.088221,0.996061,-0.000684,0.008871
0.084525,0.996386,-0.002188,0.008099
0.086838,0.996199,-0.004235,0.005349
0.084504,0.996371,-0.004780,0.008969
0.085677,0.996298,0.001412,0.006917
-0.124724,0.992184,-0.003833,-0.000625
-0.135694,0.990713,-0.008658,-0.000949
-0.133234,0.991084,-0.000311,0.001203
-0.133497,0.991046,-0.002494,0.000135
-0.132281,0.991210,-0.001375,-0.001786
-0.129437,0.991574,-0.002834,0.004405
-0.136665,0.990568,-0.005478,0.008188
-0.137483,0.990471,-0.005745,0.005744
-0.130716,0.991418,-0.001817,0.001052
-0.135033,0.990825,-0.005221,0.002057
-0.137023,0.990559,-0.003222,-0.002609
-0.135449,0.990766,-0.005796,-0.001824
-0.134037,0.990962,-0.003469,-0.003955
-0.136568,0.990609,-0.006209,-0.001953
-0.136852,0.990576,-0.005114,0.001939
-0.135044,0.990780,-0.010334,-0.003409
-0.137172,0.990527,-0.006202,0.001429
-0.137614,0.990476,-0.003569,0.002638
-0.146926,0.989050,-0.012986,-0.004813
-0.139566,0.990151,-0.011039,-0.000216
-0.139241,0.990247,-0.004437,0.001869
-0.140248,0.990108,-0.004073,0.000708
-0.139473,0.990204,-0.006599,0.000829
-0.144350,0.989441,-0.012773,0.002511
-0.144883,0.989329,-0.013572,0.007312
-0.145771,0.989259,-0.007993,0.007348
-0.144079,0.989537,-0.006183,0.004416
-0.143115,0.989666,-0.007224,0.005139
-0.142562,0.989717,-0.010596,0.004833
-0.142562,0.989717,-0.010596,0.004833
-0.038455,0.999100,-0.015437,0.009101
-0.045351,0.998831,-0.015594,0.006024
-0.041555,0.998990,-0.015979,0.006078
-0.040327,0.999049,-0.013418,0.009787
-0.044120,0.998862,-0.016873,0.006538
-0.045866,0.998801,-0.013028,0.011108
-0.043812,0.998895,-0.016610,0.003561
-0.045650,0.998814,-0.013564,0.010092
-0.044123,0.998893,-0.014995,0.006472
-0.046067,0.998665,-0.017114,0.015931
0.014065,0.999864,-0.000866,0.008550
0.013327,0.999878,-0.007748,-0.002373
0.007380,0.999949,-0.006762,-0.000943
0.011291,0.999932,-0.000837,-0.002822
0.005803,0.999978,-0.001561,-0.002896
0.005424,0.999978,-0.003712,-0.001176
0.005288,0.999961,-0.007045,0.000187
0.003923,0.999971,-0.005653,-0.003135
0.005057,0.999965,-0.005251,0.003998
0.005248,0.999955,-0.007899,0.000323
0.109605,0.993965,-0.004445,0.000442
0.113260,0.993527,-0.006238,0.006053
0.109439,0.993950,-0.009190,0.001474
0.110359,0.993872,-0.000734,0.006220
0.105108,0.994366,-0.007777,0.011322
0.103008,0.994537,-0.006526,0.015609
0.109660,0.993948,0.001469,0.006385
0.101683,0.994776,-0.002471,0.008687
0.100249,0.994924,-0.005750,0.006629
0.100910,0.994853,-0.005159,0.007683
0.098923,0.995046,-0.004556,0.008749
0.068510,0.997617,0.007485,0.003339
0.067945,0.997670,0.002711,0.005510
0.068088,0.997650,0.003657,0.006745
0.064477,0.997905,-0.001223,0.005176
0.064505,0.997901,0.001693,0.005512
0.063158,0.997987,0.005610,0.000861
0.062602,0.998005,0.005291,0.006202
0.057236,0.998345,-0.001486,0.005337
0.059665,0.998203,0.005280,-0.001527
0.058360,0.998283,-0.000974,0.004830
0.063130,0.997908,-0.009413,0.010237
0.060923,0.998090,-0.009231,0.004345
0.055552,0.998364,-0.008637,0.010473
0.051473,0.998618,-0.008212,0.006699
0.049256,0.998705,-0.009555,0.008366
0.046452,0.998831,-0.012954,0.003406
0.048280,0.998778,-0.007656,0.007257
0.047210,0.998843,-0.007287,0.005565
0.050024,0.998704,-0.003665,0.008591
0.051093,0.998633,-0.009663,0.005259
0.064553,0.997838,-0.004494,0.011490
0.066347,0.997771,-0.005829,0.004092
0.067410,0.997692,-0.004782,0.006577
0.066344,0.997782,-0.005091,0.002101
0.065493,0.997799,-0.002993,0.009957
0.062100,0.998037,-0.006135,0.005260
0.065408,0.997831,-0.004740,0.005683
0.068296,0.997652,-0.000138,0.005033
0.062272,0.997907,-0.006718,0.016064
0.062201,0.998021,-0.005801,0.007214
-0.021964,0.999684,-0.011156,0.005034
-0.013591,0.999800,-0.012767,0.007215
-0.017571,0.999781,-0.008361,0.007657
-0.013471,0.999894,-0.005444,0.001091
-0.011249,0.999911,-0.006961,0.001916
-0.011491,0.999896,-0.008200,0.002854
-0.017150,0.999777,-0.009807,0.007397
-0.013282,0.999805,-0.012844,0.006941
-0.015648,0.999746,-0.015925,0.003231
-0.014164,0.999870,-0.007634,0.000896
0.031508,0.999438,-0.011101,0.002740
0.023885,0.999575,-0.014904,0.007516
0.015415,0.999813,-0.011586,-0.001285
0.009166,0.999866,-0.011140,0.007742
0.014609,0.999865,-0.007340,0.001746
0.015591,0.999843,-0.008408,-0.000887
0.014137,0.999787,-0.014631,-0.003446
0.006615,0.999883,-0.012105,0.006666
0.013764,0.999869,-0.008168,0.002290
0.013759,0.999858,-0.009725,-0.000829
0.047813,0.998735,-0.015550,-0.000119
0.054428,0.998440,-0.012485,-0.000530
0.045967,0.998825,-0.015323,0.001336
0.049198,0.998766,-0.006477,0.001958
0.045520,0.998892,-0.010160,0.006290
0.044604,0.998910,-0.011582,0.007446
0.038033,0.999148,-0.011261,0.011417
0.041143,0.999072,-0.012693,-0.001054
0.041057,0.999097,-0.010075,0.004242
0.037882,0.999112,-0.016115,0.009003
